generated_smiles,valid,canonical_smiles,novel_vs_training,desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,lipinski_mw_violation,lipinski_logp_violation,lipinski_hbd_violation,lipinski_hba_violation,lipinski_violations,lipinski_compliant,predicted_logS,predicted_solubility_mol_L,n_descriptors_outside_esol_range,inside_esol_descriptor_range,basic_candidate,qed_score,solubility_score,lipinski_score,multiobjective_score,pareto_front,overall_rank
Cc1ccc(SCC(=O)NCc2c(C)noc2C)cc1,True,Cc1ccc(SCC(=O)NCc2c(C)noc2C)cc1,True,290.38800000000003,3.008360000000001,55.13,1,4,5,2,2,20,0.3333333333333333,0.8600628726686494,False,False,False,False,0,True,-4.213762066666674,6.112768283749445e-05,0,True,True,0.703886844526219,0.30565777368905245,1.0,0.623729300827967,False,4123
COC(=O)c1ccc(C(=O)Nc2ccc(CC#N)c(Cl)c2)cc1,True,COC(=O)c1ccc(C(=O)Nc2ccc(CC#N)c(Cl)c2)cc1,True,328.755,3.444980000000002,79.19,1,4,4,2,2,23,0.1176470588235294,0.8717565820258483,False,False,False,False,0,True,-4.332444000000005,4.651103458444704e-05,0,True,True,0.7572447102115916,0.23643054277828887,1.0,0.6235108095676174,False,4124
Cc1cccc(NC(=O)Cn2c(=O)cnc3cccnc32)c1,True,Cc1cccc(NC(=O)Cn2c(=O)cnc3cccnc32)c1,True,294.314,1.7386199999999998,76.88,1,4,3,3,3,22,0.125,0.7979115284924325,False,False,False,False,0,True,-3.621436000000007,0.0002390914247528,0,True,True,0.4319227230910764,0.6542088316467342,1.0,0.6233383164673414,False,4125
C#CCN(CCO)C(=O)CCc1c(C)n[nH]c1C,True,C#CCN(CCO)C(=O)CCc1c(C)n[nH]c1C,True,249.314,0.4132399999999999,69.22,2,3,6,1,1,18,0.5384615384615384,0.7175901828800726,False,False,False,False,0,True,-2.024110166666669,0.0094599716160124,0,True,True,0.16812327506899724,0.9933302667893285,1.0,0.6233210671573137,False,4126
O=C(NCc1ccc(-n2cccn2)nc1)c1cccs1,True,O=C(NCc1ccc(-n2cccn2)nc1)c1cccs1,True,284.34400000000005,2.258800000000001,59.81,1,4,4,3,3,20,0.0714285714285714,0.7991340414523628,False,False,False,False,0,True,-3.6449700000000016,0.0002264800749082,0,True,True,0.43824747010119597,0.6459291628334867,1.0,0.6232865685372586,False,4127
COc1ccc(C(=O)NCC(C)N2CC2c2cncn2C)cc1,True,COc1ccc(C(=O)NCC(C)N2CC2c2cncn2C)cc1,True,314.389,1.6038999999999994,59.16,1,4,6,3,2,23,0.4117647058823529,0.8230086722040666,False,False,False,False,0,True,-3.8897579999999934,0.0001288967597351,0,True,True,0.5356485740570377,0.5202391904323828,1.0,0.6231255749770009,False,4128
CCN(CCC(=O)OC)S(=O)(=O)c1cccc(Cl)c1,True,CCN(CCC(=O)OC)S(=O)(=O)c1cccc(Cl)c1,True,305.783,1.9137,63.68,0,4,6,1,1,19,0.4166666666666667,0.7532204601423272,False,False,False,False,0,True,-2.789938000000007,0.001622041643943,0,True,True,0.2610395584176633,0.8731600735970562,1.0,0.623073827046918,False,4129
CC(C)(O)C1CC(=O)N(CC(=O)N2CCCC2)c1=O,True,CC(C)(O)C1CC(=O)N(CC(=O)N2CCCC2)C1=O,True,268.313,-0.2452000000000003,77.92,1,4,3,2,0,19,0.7692307692307693,0.7162704025468314,False,False,False,False,0,True,-1.9721143333333289,0.0106631536371603,0,True,True,0.16536338546458143,0.9957451701931923,1.0,0.6229243330266789,False,4130
CC(=O)NCCNC(=O)c1ccc(OCC(F)F)nc1,True,CC(=O)NCCNC(=O)c1ccc(OCC(F)F)nc1,True,287.266,0.5913999999999988,80.32000000000001,2,4,7,1,1,20,0.4166666666666667,0.7193416617663007,False,False,False,False,0,True,-2.131493333333331,0.007387656033777,0,True,True,0.17226310947562098,0.9867755289788408,1.0,0.6228898344066237,False,4131
CCc1cc(C(=O)N2Cc3ccccc3C2=O)c(S(C)(=O)=O)nn1,True,CCc1cc(C(=O)N2Cc3ccccc3C2=O)c(S(C)(=O)=O)nn1,True,345.38000000000005,1.2387,97.3,0,6,3,3,2,24,0.25,0.7764680538862808,False,False,False,False,0,True,-3.202235333333332,0.0006277181218655,0,True,True,0.33774149034038636,0.7736890524379025,1.0,0.6227748390064398,False,4132
CC(C)CC(NC(=O)NCc1cccs1)C(=O)N1CCCC1,True,CC(C)CC(NC(=O)NCc1cccs1)C(=O)N1CCCC1,True,323.46200000000016,2.5844000000000005,61.440000000000005,2,3,6,2,1,22,0.625,0.8450881557334634,False,False,False,False,0,True,-4.0695050500000045,8.52108602956151e-05,0,True,True,0.6270699172033118,0.4016789328426863,1.0,0.6227690892364306,False,4133
CCC(NC(=O)C(C)NC(=O)Cc1ccc(F)cc1)C(C)C,True,CCC(NC(=O)C(C)NC(=O)Cc1ccc(F)cc1)C(C)C,True,308.397,2.4237,58.2,2,2,7,1,1,22,0.5294117647058824,0.8125475001452785,False,False,False,False,0,True,-3.809411666666675,0.0001550916203342,0,True,True,0.4985050597976081,0.5669273229070837,1.0,0.6227518399264029,False,4134
Cc1ccc(NC(=O)c2cccc(OCC(=O)NC3CC3)c2)cc1,True,Cc1ccc(NC(=O)c2cccc(OCC(=O)NC3CC3)c2)cc1,True,324.3800000000001,2.904720000000001,67.42999999999999,2,3,6,3,2,24,0.2631578947368421,0.8583654913190705,False,False,False,False,0,True,-4.2044861333333285,6.244732888822142e-05,0,True,True,0.6971021159153634,0.3115225390984361,1.0,0.6227288408463663,False,4135
CCCC(=O)Nc1cccc(NC(=O)N2CCCCC2)c1,True,CCCC(=O)Nc1cccc(NC(=O)N2CCCCC2)c1,True,289.379,3.4430000000000023,61.440000000000005,2,2,4,2,1,21,0.5,0.8915464147539011,False,False,False,False,0,True,-4.518506800000005,3.030352849428842e-05,0,True,True,0.8383164673413064,0.12994480220791169,1.0,0.622723091076357,False,4136
COc1cc(CNC(=O)N2CCCC2c2ccco2)ccc1N,True,COc1cc(CNC(=O)N2CCCC2c2ccco2)ccc1N,True,315.37300000000005,2.9171000000000005,80.73,2,4,4,3,2,23,0.3529411764705882,0.8501117049753567,False,False,False,False,0,True,-4.122614250000003,7.54025008133305e-05,0,True,True,0.6538638454461821,0.3670653173873045,1.0,0.6227115915363386,False,4137
CNS(=O)(=O)CC(=O)Nc1ccc2c(c1)CCC(=O)N2,True,CNS(=O)(=O)CC(=O)Nc1ccc2c(c1)CCC(=O)N2,True,297.336,0.0589999999999993,104.37,3,4,4,2,1,20,0.3333333333333333,0.7305483067360631,False,False,False,False,0,True,-2.417233999999996,0.0038261853102387,0,True,True,0.20055197792088317,0.9498620055197792,1.0,0.6227000919963201,False,4138
N#CC1CN(c2ncnc3cccc(Cl)c23)CCOCC1,True,N#CC1CCOCCN(c2ncnc3cccc(Cl)c23)C1,True,302.7650000000001,2.649680000000001,62.04,0,5,1,3,2,21,0.4,0.8101644202984806,False,False,False,False,0,True,-3.7914260000000057,0.0001616493639089,0,True,True,0.4897654093836247,0.577736890524379,1.0,0.6226023459061638,False,4139
Cc1ccsc1NC(=O)NCc1ccccc1F,True,Cc1ccsc1NC(=O)NCc1ccccc1F,True,264.32500000000005,3.5173200000000016,41.13,2,2,3,2,2,18,0.1538461538461538,0.8746572921137488,False,False,False,False,0,True,-4.361323999999998,4.351870866322994e-05,0,True,True,0.7671343146274149,0.22107865685372585,1.0,0.6225879714811408,False,4140
Cc1nnc(C2Cc3cccc(O)c3NC(=O)N2C(C)C)c(C)n1,True,Cc1nnc(C2Cc3cccc(O)c3NC(=O)N2C(C)C)c(C)n1,True,327.3880000000001,2.733740000000001,91.24,2,5,2,3,2,24,0.4117647058823529,0.8276322822708594,False,False,False,False,0,True,-3.926260249999992,0.0001185058391749,0,True,True,0.5530128794848206,0.4963201471941122,1.0,0.6225678472861085,False,4141
Cc1ccc(F)cc1NC(=O)NCc1cccs1,True,Cc1ccc(F)cc1NC(=O)NCc1cccs1,True,264.325,3.5173200000000016,41.13,2,2,3,2,2,18,0.1538461538461538,0.8746572921137487,False,False,False,False,0,True,-4.361323999999998,4.351870866322994e-05,0,True,True,0.7670193192272309,0.22107865685372585,1.0,0.6225362235510579,False,4142
CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(OC)cc2)cc1,True,COc1ccc(CNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,True,334.39700000000005,2.1321000000000003,84.5,2,4,6,2,2,23,0.1875,0.8474354119704719,False,False,False,False,0,True,-4.093174,8.069116764705656e-05,0,True,True,0.639489420423183,0.38488960441582337,1.0,0.6224816007359706,False,4143
CC1=C(C(C)=O)N(CCCO)CCOC1C(=O)Nc1onc(C)c1C#N,True,CC(=O)C1=C(C)C(C(=O)Nc2onc(C)c2C#N)OCCN1CCCO,True,362.3860000000002,0.7393999999999998,128.69,2,8,6,2,1,26,0.5294117647058824,0.7579889362450767,False,False,False,False,0,True,-2.882780000000005,0.0013098452816151,0,True,True,0.2767939282428703,0.8510809567617296,1.0,0.622435602575897,False,4144
CC(C)c1ncc(C(=O)Nc2ccc(OC(F)F)cc2)s1,True,CC(C)c1ncc(C(=O)Nc2ccc(OC(F)F)cc2)s1,True,312.34099999999995,4.120200000000002,51.22,1,4,5,2,2,21,0.2857142857142857,0.9032363329415848,False,False,False,False,0,True,-4.644498250000006,2.26726221311404e-05,0,True,True,0.8732750689972401,0.08360165593376265,1.0,0.6222343606255749,False,4145
O=C(CNC(=O)c1ccccc1)NC(C1CC1)c1ccccc1,True,O=C(CNC(=O)c1ccccc1)NC(c1ccccc1)C1CC1,True,308.38100000000014,2.6839000000000013,58.2,2,2,6,3,2,23,0.2631578947368421,0.8617694858058104,False,False,False,False,0,True,-4.24018079999999,5.752004273000976e-05,0,True,True,0.7126264949402024,0.29013339466421345,1.0,0.6222286108555658,False,4146
O=C(NC1CCCCC1)c1cccc(Br)c1N,True,Nc1c(Br)cccc1C(=O)NC1CCCCC1,True,297.19600000000014,3.0938000000000017,55.120000000000005,2,2,2,2,1,17,0.4615384615384615,0.8241637841168312,False,False,False,False,0,True,-3.900345333333324,0.0001257924763327,0,True,True,0.5394434222631095,0.5127644894204232,1.0,0.6222171113155475,False,4147
OCCN(Cc1cccnc1)C1CCN(c2ccc(Cl)cn2)CC1,True,OCCN(Cc1cccnc1)C1CCN(c2ccc(Cl)cn2)CC1,True,346.862,2.5933,52.49,1,5,6,3,2,24,0.4444444444444444,0.8709252282587097,False,False,False,False,0,True,-4.331070249999995,4.6658390118306575e-05,0,True,True,0.7534498620055198,0.2374655013799448,1.0,0.6221653633854646,False,4148
Cc1cnc(N2CCc3ccc(Cl)cc3C2=O)cn1,True,Cc1cnc(N2CCc3ccc(Cl)cc3C2=O)cn1,True,273.723,2.6413200000000003,46.09,0,3,1,3,2,19,0.2142857142857142,0.8023785764334069,False,False,False,False,0,True,-3.7090699999999934,0.0001954024478857,0,True,True,0.4559567617295308,0.6198252069917203,1.0,0.6221193652253909,False,4149
CC1CCCCN1c1nc2ccccc2c(=O)n1C(C)=O,True,CC(=O)n1c(N2CCCCC2C)nc2ccccc2c1=O,True,285.3470000000001,2.4354000000000005,55.2,0,4,1,3,2,21,0.4375,0.8072458010725615,False,False,False,False,0,True,-3.764832666666669,0.0001718570423484,0,True,True,0.4780358785648574,0.5914213431462741,1.0,0.6221136154553817,False,4150
CNC(=O)NCCNC(=O)c1ccc(Br)cc1,True,CNC(=O)NCCNC(=O)c1ccc(Br)cc1,True,300.156,1.1079000000000003,70.23,3,2,4,1,1,17,0.2727272727272727,0.7290143378551505,False,False,False,False,0,True,-2.399914833333332,0.0039818524841728,0,True,True,0.1967571297148114,0.952851885924563,1.0,0.6220388684452622,False,4151
COc1cccc(OC(C)C(=O)NCCc2ccccc2F)c1,True,COc1cccc(OC(C)C(=O)NCCc2ccccc2F)c1,True,317.36,2.960500000000001,47.56,1,3,7,2,2,23,0.2777777777777778,0.8538955052750238,False,False,False,False,0,True,-4.160634250000005,6.908213482848257e-05,0,True,True,0.672838086476541,0.3407313707451702,1.0,0.622033118675253,False,4152
CC(C)CNC(=O)c1cccc(S(=O)(=O)NCC2CCCO2)c1,True,CC(C)CNC(=O)c1cccc(S(=O)(=O)NCC2CCCO2)c1,True,340.44500000000016,1.5297,84.5,2,4,7,2,1,23,0.5625,0.7882476605715153,False,False,False,False,0,True,-3.449212000000007,0.0003554577602024,0,True,True,0.38833946642134315,0.7058417663293468,1.0,0.6217973781048758,False,4153
CN(C(=O)c1ccc(C#N)cc1OC(F)F)C1CCCC1,True,CN(C(=O)c1ccc(C#N)cc1OC(F)F)C1CCCC1,True,294.30100000000004,3.174280000000002,53.33,0,3,4,2,1,21,0.4666666666666667,0.8566977388614557,False,False,False,False,0,True,-4.192241400000005,6.423305824436705e-05,0,True,True,0.6887074517019319,0.31945722171113156,1.0,0.6217283808647653,False,4154
COc1ccc(NC(=O)c2ccco2)cc1-n1cnnn1,True,COc1ccc(NC(=O)c2ccco2)cc1-n1cnnn1,True,285.26300000000003,1.5161999999999995,95.07,1,6,4,3,3,21,0.0769230769230769,0.780431508120589,False,False,False,False,0,True,-3.2810000000000006,0.0005236004365857,0,True,True,0.35246090156393745,0.7514949402023919,1.0,0.621630634774609,False,4155
CN(C(=O)CCOC(=O)c1ccco1)C1CCC1,True,CN(C(=O)CCOC(=O)c1ccco1)C1CCC1,True,251.282,1.8374,59.75,0,4,5,2,1,18,0.5384615384615384,0.7490700833119089,False,False,False,False,0,True,-2.739623999999999,0.0018212769868379,0,True,True,0.2481600735970561,0.8855795768169273,1.0,0.6216248850045998,False,4156
O=C(c1ccc[nH]1)N1CCC2(CCOCC2)Nc2cccc(F)c21,True,O=C(c1ccc[nH]1)N1CCC2(CCOCC2)Nc2cccc(F)c21,True,329.375,3.165400000000001,57.36,2,3,1,4,2,24,0.3888888888888889,0.844809854078825,False,False,False,False,0,True,-4.071113107142868,8.489593442712793e-05,0,True,True,0.625459981600736,0.40041398344066237,1.0,0.6216018859245631,False,4157
CCOC(=O)N1CCC(N(C)C(=O)c2cc(Br)cn2C)CC1,True,CCOC(=O)N1CCC(N(C)C(=O)c2cc(Br)cn2C)CC1,True,372.26300000000015,2.480500000000001,54.78,0,3,3,2,1,22,0.6,0.8193543753945958,False,False,False,False,0,True,-3.865786000000001,0.0001362115704013,0,True,True,0.5213891444342227,0.5341536338546458,1.0,0.6215788868445262,False,4158
Cc1cc(C(=O)Nc2ccc(C(=O)NC(C)C)cc2)c(C)s1,True,Cc1cc(C(=O)Nc2ccc(C(=O)NC(C)C)cc2)c(C)s1,True,316.42600000000004,3.7554400000000023,58.2,2,3,4,2,2,22,0.2941176470588235,0.902145355729172,False,False,False,False,0,True,-4.632455183333342,2.3310136499336748e-05,0,True,True,0.8691352345906164,0.08682152713891444,1.0,0.6214983900643973,False,4159
CCCc1nc(CN(CCC#N)S(C)(=O)=O)sc1C,True,CCCc1nc(CN(CCC#N)S(C)(=O)=O)sc1C,True,301.437,2.0793,74.06,0,5,7,1,1,19,0.6666666666666666,0.7725283025088301,False,False,False,False,0,True,-3.135282000000007,0.0007323488433766,0,True,True,0.32302207911683534,0.7888684452621895,1.0,0.6214638914443422,False,4160
CCCCS(=O)(=O)CN(C)C(=O)C1CCC(C)CC1,True,CCCCS(=O)(=O)CN(C)C(=O)C1CCC(C)CC1,True,289.44100000000003,2.4435,54.45,0,3,6,1,0,19,0.9285714285714286,0.7544297661379625,False,False,False,False,0,True,-2.8283340000000026,0.0014847933028605,0,True,True,0.2647194112235511,0.8633854645814167,1.0,0.6213086476540939,False,4161
Cc1nnc(SCCc2ccncc2)o1,True,Cc1nnc(SCCc2ccncc2)o1,True,221.28500000000005,2.10782,51.81,0,5,4,2,2,15,0.3,0.7399718672487529,False,False,False,False,0,True,-2.6081408499999945,0.0024652396832289,0,True,True,0.22389604415823366,0.9158233670653174,1.0,0.6212913983440662,False,4162
COc1ccc(C(=O)NCCCc2nc(C)[nH]c(=O)c2C#N)cc1,True,COc1ccc(C(=O)NCCCc2nc(C)[nH]c(=O)c2C#N)cc1,True,326.35600000000005,1.3212,107.86999999999998,2,5,6,2,2,24,0.2941176470588235,0.7784355569554228,False,False,False,False,0,True,-3.261358,0.000547825192487,0,True,True,0.3468261269549218,0.7577046918123275,1.0,0.6212683992640294,False,4163
CCCn1cc(NC(=O)COc2ccccc2)cc1C,True,CCCn1cc(NC(=O)COc2ccccc2)cc1C,True,272.348,3.224020000000002,43.260000000000005,1,2,6,2,2,20,0.3125,0.8770288330111321,False,False,False,False,0,True,-4.391010666666669,4.064333466707245e-05,0,True,True,0.7762189512419503,0.20538178472861085,1.0,0.6211821527138914,False,4164
COC(=O)C1CCC(NC(=O)Cn2ccc(=O)c3ccccc32)CC1,True,COC(=O)C1CCC(NC(=O)Cn2ccc(=O)c3ccccc32)CC1,True,342.3950000000001,1.849499999999999,77.4,1,4,4,3,2,25,0.4210526315789473,0.8604219296928728,False,False,False,False,0,True,-4.229006249999995,5.9019258655666105e-05,0,True,True,0.7057267709291628,0.2959981600735971,1.0,0.6211764029438822,False,4165
COC(=O)c1ccccc1CN1CCNC(=O)CC1c1ccccc1,True,COC(=O)c1ccccc1CN1CCNC(=O)CC1c1ccccc1,True,338.407,2.5364000000000004,58.64,1,4,4,3,2,25,0.3,0.8705966180168478,False,False,False,False,0,True,-4.332169583333329,4.6540432692981744e-05,0,True,True,0.7518399264029438,0.23666053357865685,1.0,0.6211591536338545,False,4166
CCn1cc(NC(=O)c2ccc(=O)n(-c3ccccc3)c2)cn1,True,CCn1cc(NC(=O)c2ccc(=O)n(-c3ccccc3)c2)cn1,True,308.341,2.3062000000000005,68.92,1,3,4,3,3,23,0.1176470588235294,0.8038537588172093,False,False,False,False,0,True,-3.734491999999992,0.0001842926436617,0,True,True,0.4643514259429623,0.6061407543698252,1.0,0.6211074057037718,False,4167
CCOC(=O)N1CC(=O)c2c(F)cc(Cl)cc21,True,CCOC(=O)N1CC(=O)c2c(F)cc(Cl)cc21,True,257.648,2.638300000000001,46.61,0,3,1,2,1,17,0.2727272727272727,0.7769598191865561,False,False,False,False,0,True,-3.23411699999999,0.0005832879439004,0,True,True,0.34050137994480223,0.765179392824287,1.0,0.6210384084636615,False,4168
Cc1ccsc1C(=O)N(C)CCCC(=O)OC,True,COC(=O)CCCN(C)C(=O)c1sccc1C,True,255.339,2.08172,46.61,0,4,5,1,1,17,0.5,0.7567647808472445,False,False,False,False,0,True,-2.8773613333333303,0.00132629052385,0,True,True,0.27242410303587855,0.8526908923643054,1.0,0.6210326586936523,False,4169
CC(=O)c1sc(C)c(C(=O)NCc2ccccc2Cl)n1,True,CC(=O)c1nc(C(=O)NCc2ccccc2Cl)c(C)s1,True,308.79,3.2375200000000017,59.06,1,4,4,2,2,20,0.2142857142857142,0.8821340311125532,False,False,False,False,0,True,-4.4435001333333375,3.601636398203834e-05,0,True,True,0.7999080036798528,0.17433302667893286,1.0,0.6209751609935603,False,4170
O=C(Cn1ccc2ccccc21)NCc1ccccn1,True,O=C(Cn1ccc2ccccc21)NCc1ccccn1,True,265.316,2.3527000000000005,46.92,1,2,4,3,3,20,0.125,0.7868119321663772,False,False,False,False,0,True,-3.416763999999993,0.0003830328306752,0,True,True,0.38074977000919963,0.7129714811407544,1.0,0.6208774149034039,False,4171
CC(C)CC(=O)NCCc1ccc(Cl)cc1Cl,True,CC(C)CC(=O)NCCc1ccc(Cl)cc1Cl,True,274.19100000000003,3.6982000000000026,29.1,1,1,5,1,1,17,0.4615384615384615,0.871101556047199,False,False,False,False,0,True,-4.338070666666663,4.59123300045585e-05,0,True,True,0.7542548298068077,0.2325206991720331,1.0,0.6207969181232751,False,4172
COc1ccc(CCC(=O)N2CCc3ccccc3C2)cc1OC,True,COc1ccc(CCC(=O)N2CCc3ccccc3C2)cc1OC,True,325.4080000000001,3.221300000000002,38.77,0,3,5,3,2,24,0.35,0.8471039683184337,False,False,False,False,0,True,-4.095189666666666,8.031752799493862e-05,0,True,True,0.6370745170193193,0.3831646734130635,1.0,0.6207911683532659,False,4173
Cc1cccc(OC2CCN(S(=O)(=O)c3ccccc3)CC2)c1,True,Cc1cccc(OC2CCN(S(=O)(=O)c3ccccc3)CC2)c1,True,331.43700000000007,3.227120000000002,46.61,0,3,4,3,2,23,0.3333333333333333,0.8640005320118341,False,False,False,False,0,True,-4.265532357142861,5.425848245000941e-05,0,True,True,0.7211361545538179,0.2750689972401104,1.0,0.6207854185832566,False,4174
COc1ccc(C(=O)Nc2ccc(-n3ncn3C)cc2)cc1,True,COc1ccc(C(=O)Nc2ccc(-n3ncn3C)cc2)cc1,True,296.33000000000004,2.4717,61.08,1,3,4,3,3,22,0.125,0.8042620604438148,False,False,False,False,0,True,-3.740010999999988,0.0001819654769016,0,True,True,0.4657313707451702,0.6031508739650414,1.0,0.6206819227230911,False,4175
C=CCNC(=O)NCCc1nc2c(nnn2C)n1CC(C)C,True,C=CCNC(=O)NCCc1nc2c(nnn2C)n1CC(C)C,True,305.3860000000001,0.8484999999999996,89.66,2,4,7,2,2,22,0.5714285714285714,0.7420898404130666,False,False,False,False,0,True,-2.65122733333333,0.0022324033556977,0,True,True,0.22953081876724932,0.906738730450782,1.0,0.620647424103036,False,4176
Cc1cc(NC(=O)CNc2cccc(C#N)c2)c(C)[nH]c1=O,True,Cc1[nH]c(=O)c(C)cc1NC(=O)CNc1cccc(C#N)c1,True,296.33000000000004,1.91402,97.78,3,4,4,2,2,22,0.1875,0.8024068782336864,False,False,False,False,0,True,-3.7163460000000033,0.000192156022257,0,True,True,0.4561867525298988,0.6151103955841767,1.0,0.6205726770929163,False,4177
CCC(C)N(CC(N)=O)C(=O)c1cn(-c2cccc(Cl)c2)nc1C,True,CCC(C)N(CC(N)=O)C(=O)c1cn(-c2cccc(Cl)c2)nc1C,True,348.8340000000001,2.5601199999999995,81.22,1,3,6,2,2,24,0.3529411764705882,0.8705788676610879,False,False,False,False,0,True,-4.334196249999992,4.6323754357518e-05,0,True,True,0.7517249310027599,0.23505059797608097,1.0,0.6205439282428704,False,4178
Cc1nc(C)cc(NC(=O)NCCc2ccncc2)c1N,True,Cc1cc(NC(=O)NCCc2ccncc2)c(N)c(C)n1,True,285.35100000000006,2.03984,92.93,3,4,4,2,2,21,0.2666666666666666,0.8010776422144282,False,False,False,False,0,True,-3.701590000000006,0.0001987970795234,0,True,True,0.44928702851885927,0.6237350505979761,1.0,0.6204864305427783,False,4179
O=C(CNC(=O)c1cccc(=O)[nH]1)NCc1ccccc1,True,O=C(CNC(=O)c1cccc(=O)[nH]1)NCc1ccccc1,True,285.303,0.4211000000000001,91.06,3,3,5,2,2,21,0.1333333333333333,0.7433121936169765,False,False,False,False,0,True,-2.6735179999999947,0.0021207134950495,0,True,True,0.2328656853725851,0.9017939282428703,1.0,0.620417433302668,False,4180
CC1CCCCN1C(=O)c1ccccc1Cn1ccnc1C,True,Cc1nccn1Cc1ccccc1C(=O)N1CCCCC1C,True,297.40200000000004,3.2544200000000023,38.13,0,2,3,3,2,22,0.4444444444444444,0.8719178539596917,False,False,False,False,0,True,-4.347457533333333,4.493062570871191e-05,0,True,True,0.7579346826126955,0.2265409383624655,1.0,0.620359935602576,False,4181
CCCN1CCC(C(=O)NC(C)C(N)=O)CC1Cc1ccccc1,True,CCCN1CCC(C(=O)NC(C)C(N)=O)CC1Cc1ccccc1,True,331.46,1.7097000000000009,75.43,2,3,7,2,1,24,0.5789473684210527,0.7985136384107663,False,False,False,False,0,True,-3.657794000000005,0.0002198902636505,0,True,True,0.43491260349586014,0.641444342226311,1.0,0.6202161913523458,False,4182
COc1ccc(-n2cc(-c3cnn(C)c3)c(O)cc2=O)cc1,True,COc1ccc(-n2cc(-c3cnn(C)c3)c(O)cc2=O)cc1,True,297.314,1.9522,69.28,1,4,3,3,3,22,0.125,0.8020013094322214,False,False,False,False,0,True,-3.714728000000008,0.0001928732506226,0,True,True,0.45377184912603497,0.6169503219871205,1.0,0.620129944802208,False,4183
CC(C)C(=O)Nc1cccc(NCC(C)(C)C)c1,True,CC(C)C(=O)Nc1cccc(NCC(C)(C)C)c1,True,248.37,3.7391000000000014,41.13,2,2,4,1,1,18,0.5333333333333333,0.851908508955962,False,False,False,False,0,True,-4.148385999999991,7.105816694469167e-05,0,True,True,0.6624885004599816,0.3484360625574977,1.0,0.620072447102116,False,4184
CC(C)(C)OC(=O)NCCCNC(=O)c1cc(F)ccc1F,True,CC(C)(C)OC(=O)NCCCNC(=O)c1cc(F)ccc1F,True,314.332,2.6094,67.43,2,3,5,1,1,22,0.4666666666666667,0.8210259863160417,False,False,False,False,0,True,-3.888479050000008,0.0001292769061393,0,True,True,0.5279438822447102,0.5210441582336707,1.0,0.6199402023919043,False,4185
CCOc1ccc(C(=O)N(C)C)cc1NC(=O)c1ccc(C)c(C)c1,True,CCOc1ccc(C(=O)N(C)C)cc1NC(=O)c1ccc(C)c(C)c1,True,340.42300000000006,3.656240000000002,58.64,1,3,5,2,2,25,0.3,0.903575318747223,False,False,False,False,0,True,-4.677506583333339,2.1013259154672453e-05,0,True,True,0.8743100275988961,0.07566697332106716,1.0,0.6199229530818768,False,4186
O=C(COC(=O)Cc1ccccc1)NC1CCOc2ccccc21,True,O=C(COC(=O)Cc1ccccc1)NC1CCOc2ccccc21,True,325.36400000000003,2.4123,64.63000000000001,1,4,5,3,2,24,0.2631578947368421,0.8575852071089284,False,False,False,False,0,True,-4.208153333333329,6.192224119262274e-05,0,True,True,0.6926172953081877,0.30922263109475623,1.0,0.6199057037718492,False,4187
COc1ccc(NC(=O)NCc2cccnc2)cc1OC(F)F,True,COc1ccc(NC(=O)NCc2cccnc2)cc1OC(F)F,True,323.29900000000004,3.013300000000001,72.48,2,4,6,2,2,23,0.2,0.8569770704399137,False,False,False,False,0,True,-4.203135000000001,6.26419112657714e-05,0,True,True,0.6900873965041399,0.31221251149954,1.0,0.619813707451702,False,4188
Cc1ncn(C)c1NC(=O)c1ccc(C(=O)n2cccn2)cc1,True,Cc1ncn(C)c1NC(=O)c1ccc(C(=O)n2cccn2)cc1,True,309.329,1.86582,81.81,1,4,3,3,3,23,0.125,0.8004423942094301,False,False,False,False,0,True,-3.694302000000005,0.0002021612899196,0,True,True,0.4450321987120515,0.6271849126034958,1.0,0.6197792088316467,False,4189
CCOc1ccccc1-c1ncc(C(=O)N(C)C(C)C)cn1,True,CCOc1ccccc1-c1ncc(C(=O)N(C)C(C)C)cn1,True,299.374,3.0227000000000013,55.32,0,4,5,2,2,22,0.3529411764705882,0.8512991143793609,False,False,False,False,0,True,-4.142326333333341,7.205658351421387e-05,0,True,True,0.6590386384544619,0.3520009199632015,1.0,0.6197677092916283,False,4190
Cc1cc(-n2cccc2-c2ccncc2C(N)=O)on1,True,Cc1cc(-n2cccc2-c2ccncc2C(N)=O)on1,True,268.27599999999995,1.9346199999999996,86.94000000000001,1,4,3,3,3,20,0.0714285714285714,0.7858835106308404,False,False,False,False,0,True,-3.408524000000003,0.0003903696092897,0,True,True,0.37626494940202393,0.7155013799448022,1.0,0.6197447102115916,False,4191
COc1ccccc1CC(=O)N1Cc2cncc(C(F)(F)F)c2C1,True,COc1ccccc1CC(=O)N1Cc2cncc(C(F)(F)F)c2C1,True,336.31300000000005,3.193900000000002,42.43,0,3,3,3,2,24,0.2941176470588235,0.8644274865097412,False,False,False,False,0,True,-4.276889523809528,5.2857969521576485e-05,0,True,True,0.7230910763569457,0.26943422263109473,1.0,0.6196929622815088,False,4192
