compound_id,smiles,measured_logS,valid_smiles,canonical_smiles,fragment_count,multi_fragment,formal_charge,molecular_weight,heavy_atom_count
1-Decanol,CCCCCCCCCCO,-3.63,True,CCCCCCCCCCO,1,False,0,158.285,11
"3,3-Dimethylpentane",CCC(C)(C)CC,-4.23,True,CCC(C)(C)CC,1,False,0,100.20499999999998,7
vamidothion,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144,True,CNC(=O)C(C)SCCSP(=O)(OC)OC,1,False,0,287.34299999999996,16
"2,3,4,5-Tetrachlorophenol",Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,True,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,1,False,0,231.893,11
Butyraldehyde,CCCC=O,-0.01,True,CCCC=O,1,False,0,72.107,5
dexamethasone acetate,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-4.9,True,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,False,0,434.5040000000003,31
Butane,CCCC,-2.57,True,CCCC,1,False,0,58.123999999999995,4
o-Methoxyphenol,COc1ccccc1O,-1.96,True,COc1ccccc1O,1,False,0,124.13899999999997,9
Fluoromethalone,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099,True,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,False,0,376.46800000000013,27
Pentachloroethane,ClC(Cl)C(Cl)(Cl)Cl,-2.6,True,ClC(Cl)C(Cl)(Cl)Cl,1,False,0,202.29500000000002,7
Diethyl phthalate ,CCOC(=O)c1ccccc1C(=O)OCC,-2.35,True,CCOC(=O)c1ccccc1C(=O)OCC,1,False,0,222.23999999999995,16
2-Methylpropan-1-ol,CC(C)CO,0.1,True,CC(C)CO,1,False,0,74.12299999999999,5
Isobutylbenzene,CC(C)Cc1ccccc1,-4.12,True,CC(C)Cc1ccccc1,1,False,0,134.22199999999998,10
Diiodomethane,ICI,-2.34,True,ICI,1,False,0,267.835,3
4-Heptanol,CCCC(O)CCC,-1.4,True,CCCC(O)CCC,1,False,0,116.204,8
Pentyl acetate,CCCCCOC(=O)C,-1.89,True,CCCCCOC(C)=O,1,False,0,130.18699999999998,9
"2,3,5,6-Tetrachlorophenol",Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37,True,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,1,False,0,231.893,11
Propylbenzene ,CCCc1ccccc1,-3.37,True,CCCc1ccccc1,1,False,0,120.19499999999995,9
"1,2-Dichlorotetrafluoroethane",FC(F)(Cl)C(F)(F)Cl,-2.74,True,FC(F)(Cl)C(F)(F)Cl,1,False,0,170.92000000000002,8
2-butenal,CC=CC=O,0.32,True,CC=CC=O,1,False,0,70.09100000000001,5
tetramethylurea,CN(C)C(=O)N(C)C ,0.94,True,CN(C)C(=O)N(C)C,1,False,0,116.16399999999999,8
"1,2,4,5-Tetramethylbenzene",Cc1cc(C)c(C)cc1C,-4.59,True,Cc1cc(C)c(C)cc1C,1,False,0,134.22199999999998,10
norethindrone acetate,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.8,True,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,1,False,0,340.4630000000001,25
Ditalimfos,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.35,True,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,1,False,0,299.28800000000007,19
salicylanilide,c1ccccc1NC(=O)c2c(O)cccc2,-3.59,True,O=C(Nc1ccccc1)c1ccccc1O,1,False,0,213.23600000000002,16
Sulfallate,CCN(CC)C(=S)SCC(Cl)=C,-3.39,True,C=C(Cl)CSC(=S)N(CC)CC,1,False,0,223.79399999999998,12
Chloroethane,ClCC,-1.06,True,CCCl,1,False,0,64.515,3
Mefluidide,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24,True,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,1,False,0,310.297,20
Piperine,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46,True,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,1,False,0,285.343,21
cis-2-Pentene,CC/C=C\C,-2.54,True,C/C=C\CC,1,False,0,70.135,5
thiofanox,CNC(=O)ON=C(CSC)C(C)(C)C ,-1.62,True,CNC(=O)ON=C(CSC)C(C)(C)C,1,False,0,218.32199999999997,14
Cyclooctyl-5-spirobarbituric acid,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-2.982,True,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1,False,0,224.25999999999996,16
butacarb,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-4.24,True,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,1,False,0,263.381,19
Eriodictyol,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.62,True,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1,False,0,288.255,21
Benzophenone,O=C(c1ccccc1)c2ccccc2,-3.12,True,O=C(c1ccccc1)c1ccccc1,1,False,0,182.222,14
Eicosane,CCCCCCCCCCCCCCCCCCCC,-8.172,True,CCCCCCCCCCCCCCCCCCCC,1,False,0,282.5559999999999,20
hydrazobenzene,N(Nc1ccccc1)c2ccccc2 ,-2.92,True,c1ccc(NNc2ccccc2)cc1,1,False,0,184.242,14
2-Ethyl-1-butanol,CCC(CC)CO,-1.17,True,CCC(CC)CO,1,False,0,102.17699999999999,7
4-hydroxypyridine,Oc1ccncc1,1.02,True,Oc1ccncc1,1,False,0,95.10099999999998,7
"cis 1,2-Dichloroethylene",Cl\C=C/Cl,-1.3,True,Cl/C=C\Cl,1,False,0,96.94400000000002,4
Methylcyclopentane,CC1CCCC1,-3.3,True,CC1CCCC1,1,False,0,84.162,6
4-Methyl-2-pentanol,CC(C)CC(C)O,-0.8,True,CC(C)CC(C)O,1,False,0,102.17699999999998,7
RTI 11,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928,True,Cc1ccc2c(c1)C(=O)N(C)c1cc(N)ccc1O2,1,False,0,254.28900000000002,19
"2,2-Dimethylpropanol",CC(C)(C)CO,-0.4,True,CC(C)(C)CO,1,False,0,88.14999999999999,6
Triadimefon,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.61,True,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1,False,0,293.754,20
Isocarboxazid,Cc1cc(no1)C(=O)NNCc2ccccc2,-2.461,True,Cc1cc(C(=O)NNCc2ccccc2)no1,1,False,0,231.25500000000002,17
Propylene,CC=C,-1.08,True,C=CC,1,False,0,42.080999999999996,3
Dichlorophen,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.953,True,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1,False,0,269.127,17
Desmedipham,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632,True,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,1,False,0,300.314,22
Anthraquinone,O=C1c2ccccc2C(=O)c3ccccc13,-5.19,True,O=C1c2ccccc2C(=O)c2ccccc21,1,False,0,208.21599999999998,16
2-Octanol,CCCCCCC(C)O,-2.09,True,CCCCCCC(C)O,1,False,0,130.231,9
Oxycarboxin,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281,True,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,1,False,0,267.306,18
Butylbenzene,CCCCc1ccccc1,-4.06,True,CCCCc1ccccc1,1,False,0,134.22199999999998,10
parabanic acid,O=C1NC(=O)C(=O)N1 ,-0.4,True,O=C1NC(=O)C(=O)N1,1,False,0,114.05999999999999,8
Abate,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,True,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,1,False,0,466.47900000000016,27
Chlorthalidone,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.451,True,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1,False,0,338.7720000000001,22
Isobutyl acetate,CC(C)COC(=O)C,-1.21,True,CC(=O)OCC(C)C,1,False,0,116.15999999999998,8
"2,2,3-Trimethylbutane",CC(C)C(C)(C)C,-4.36,True,CC(C)C(C)(C)C,1,False,0,100.20499999999998,7
"2,3,3',4,4'6-PCB",Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-7.66,True,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,1,False,0,395.3270000000001,19
Phthalonitrile,N#Cc1ccccc1C#N,-2.38,True,N#Cc1ccccc1C#N,1,False,0,128.13399999999996,10
m-Nitrotoluene,Cc1cccc(c1)N(=O)=O,-2.44,True,Cc1cccc([N+](=O)[O-])c1,1,False,0,137.138,10
halothane,FC(F)(F)C(Cl)Br ,-1.71,True,FC(F)(F)C(Cl)Br,1,False,0,197.381,7
Oxamyl,CNC(=O)ON=C(SC)C(=O)N(C)C,0.106,True,CNC(=O)ON=C(SC)C(=O)N(C)C,1,False,0,219.266,14
Thiometon,CCSCCSP(=S)(OC)OC,-3.091,True,CCSCCSP(=S)(OC)OC,1,False,0,246.35899999999998,12
2-Methylbutane,CCC(C)C,-3.18,True,CCC(C)C,1,False,0,72.151,5
Stirofos,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,True,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1,False,0,365.96400000000006,19
